"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-01-01T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",979.61,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",94.62,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",212.77,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",-0.88,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",260.87,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.64,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.17,"bereinigt"
"2025-01-01T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.63,"bereinigt"
"2025-01-01T11:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",85.01,"bereinigt"
"2025-01-01T11:00+0100","Zch_Heubeeribüel","T","h1","°C",3.11,"bereinigt"
"2025-01-01T11:00+0100","Zch_Heubeeribüel","p","h1","hPa",955.28,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",80.45,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",0.99,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",195.66,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.42,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.21,"bereinigt"
"2025-01-01T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",976.25,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",94.86,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",0.65,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",164.45,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.63,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.29,"bereinigt"
"2025-01-01T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",978.96,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",78.86,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",338.55,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.53,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",219.19,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.77,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.58,"bereinigt"
"2025-01-01T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",976.02,"bereinigt"
"2025-01-01T12:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",88.93,"bereinigt"
"2025-01-01T12:00+0100","Zch_Heubeeribüel","T","h1","°C",3.2,"bereinigt"
"2025-01-01T12:00+0100","Zch_Heubeeribüel","p","h1","hPa",954.56,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",76.98,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.45,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",132.63,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.67,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.19,"bereinigt"
"2025-01-01T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",975.5,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",96.43,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","T","h1","°C",1.19,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","WD","h1","°",165.13,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.89,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.7,"bereinigt"
"2025-01-01T12:00+0100","Zch_Schimmelstrasse","p","h1","hPa",978.23,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.61,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",342.38,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.95,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",181.22,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.8,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.69,"bereinigt"
"2025-01-01T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",975.33,"bereinigt"
"2025-01-01T13:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",75.65,"bereinigt"
"2025-01-01T13:00+0100","Zch_Heubeeribüel","T","h1","°C",4.88,"bereinigt"
"2025-01-01T13:00+0100","Zch_Heubeeribüel","p","h1","hPa",953.7,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",82.06,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.5,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","WD","h1","°",71.45,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.59,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.43,"bereinigt"
"2025-01-01T13:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",974.54,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",95.54,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","T","h1","°C",1.77,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","WD","h1","°",168.76,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.74,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.64,"bereinigt"
"2025-01-01T13:00+0100","Zch_Schimmelstrasse","p","h1","hPa",977.24,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.08,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",331.62,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.15,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",182.0,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.65,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.55,"bereinigt"
"2025-01-01T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",974.38,"bereinigt"
"2025-01-01T14:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",59.65,"bereinigt"
"2025-01-01T14:00+0100","Zch_Heubeeribüel","T","h1","°C",6.24,"bereinigt"
"2025-01-01T14:00+0100","Zch_Heubeeribüel","p","h1","hPa",952.65,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",75.17,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.52,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","WD","h1","°",76.89,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.41,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.27,"bereinigt"
"2025-01-01T14:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",973.41,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",91.47,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","T","h1","°C",2.85,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","WD","h1","°",167.01,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.76,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.6,"bereinigt"
"2025-01-01T14:00+0100","Zch_Schimmelstrasse","p","h1","hPa",976.08,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.44,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",260.38,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.67,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",197.34,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.67,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.54,"bereinigt"
"2025-01-01T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",973.26,"bereinigt"
"2025-01-01T15:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",67.3,"bereinigt"
"2025-01-01T15:00+0100","Zch_Heubeeribüel","T","h1","°C",5.56,"bereinigt"
"2025-01-01T15:00+0100","Zch_Heubeeribüel","p","h1","hPa",952.01,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",73.92,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","T","h1","°C",4.05,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","WD","h1","°",87.21,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.4,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.21,"bereinigt"
"2025-01-01T15:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.8,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.56,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.63,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","WD","h1","°",178.74,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.75,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.46,"bereinigt"
"2025-01-01T15:00+0100","Zch_Schimmelstrasse","p","h1","hPa",975.45,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",76.57,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",140.08,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.25,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",207.83,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.15,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.99,"bereinigt"
"2025-01-01T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.66,"bereinigt"
"2025-01-01T16:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",62.09,"bereinigt"
"2025-01-01T16:00+0100","Zch_Heubeeribüel","T","h1","°C",5.28,"bereinigt"
"2025-01-01T16:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.75,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",82.15,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.64,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","WD","h1","°",196.09,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.28,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.1,"bereinigt"
"2025-01-01T16:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.55,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",86.79,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.77,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","WD","h1","°",174.18,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.44,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.17,"bereinigt"
"2025-01-01T16:00+0100","Zch_Schimmelstrasse","p","h1","hPa",975.15,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.38,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",22.32,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.04,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",220.21,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.75,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.48,"bereinigt"
"2025-01-01T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.39,"bereinigt"
"2025-01-01T17:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",66.06,"bereinigt"
"2025-01-01T17:00+0100","Zch_Heubeeribüel","T","h1","°C",4.55,"bereinigt"
"2025-01-01T17:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.6,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",84.72,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.1,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","WD","h1","°",62.02,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.26,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.06,"bereinigt"
"2025-01-01T17:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.26,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.06,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.35,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","WD","h1","°",156.43,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.58,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.13,"bereinigt"
"2025-01-01T17:00+0100","Zch_Schimmelstrasse","p","h1","hPa",974.8,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.77,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.07,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.53,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",137.62,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.81,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.62,"bereinigt"
"2025-01-01T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.13,"bereinigt"
"2025-01-01T18:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",66.61,"bereinigt"
"2025-01-01T18:00+0100","Zch_Heubeeribüel","T","h1","°C",4.46,"bereinigt"
"2025-01-01T18:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.41,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",83.79,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.95,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","WD","h1","°",61.8,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.27,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.09,"bereinigt"
"2025-01-01T18:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.03,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",91.02,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.47,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","WD","h1","°",182.61,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.75,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.25,"bereinigt"
"2025-01-01T18:00+0100","Zch_Schimmelstrasse","p","h1","hPa",974.51,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.24,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.48,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",158.69,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.06,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.87,"bereinigt"
"2025-01-01T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.87,"bereinigt"
"2025-01-01T19:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",64.35,"bereinigt"
"2025-01-01T19:00+0100","Zch_Heubeeribüel","T","h1","°C",4.35,"bereinigt"
"2025-01-01T19:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.16,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",81.42,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.95,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","WD","h1","°",343.11,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.32,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.04,"bereinigt"
"2025-01-01T19:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",971.77,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",90.83,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.47,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","WD","h1","°",318.43,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.6,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.06,"bereinigt"
"2025-01-01T19:00+0100","Zch_Schimmelstrasse","p","h1","hPa",974.29,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.99,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.38,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",179.62,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.65,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.32,"bereinigt"
"2025-01-01T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.62,"bereinigt"
"2025-01-01T20:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",61.15,"bereinigt"
"2025-01-01T20:00+0100","Zch_Heubeeribüel","T","h1","°C",4.31,"bereinigt"
"2025-01-01T20:00+0100","Zch_Heubeeribüel","p","h1","hPa",950.71,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.45,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.9,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","WD","h1","°",314.43,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.39,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.12,"bereinigt"
"2025-01-01T20:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",971.41,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.04,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","T","h1","°C",2.99,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","WD","h1","°",211.71,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.69,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.08,"bereinigt"
"2025-01-01T20:00+0100","Zch_Schimmelstrasse","p","h1","hPa",973.89,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.21,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.24,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",165.7,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.83,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.66,"bereinigt"
"2025-01-01T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.22,"bereinigt"
"2025-01-01T21:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",56.55,"bereinigt"
"2025-01-01T21:00+0100","Zch_Heubeeribüel","T","h1","°C",4.67,"bereinigt"
"2025-01-01T21:00+0100","Zch_Heubeeribüel","p","h1","hPa",950.1,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",84.02,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","T","h1","°C",2.82,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","WD","h1","°",290.27,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.46,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.27,"bereinigt"
"2025-01-01T21:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",970.74,"bereinigt"
